86,90,,,,,,,,
96,92,,,,,,,,
102,94,,,,,,,,
99,104,,,,,,,,
82,85,,,,,,,,
104,98,,,,,,,,
105,88,,,,,,,,
91,109,,,,,,,,
99,95,,,,,,,,
100,109,,,,,,,,
115,106,,,,,,,,
76,94,,,,,,,,
118,110,,,,,,,,
98,85,,,,,,,,
104,102,,,,,,,,
81,100,,,,,,,,
104,89,,,,,,,,
89,107,,,,,,,,
96,100,,,,,,,,
110,91,,,,,,,,
86,100,,,,,,,,
107,105,,,,,,,,
85,93,,,,,,,,
125,108,,,,,,,,
84,87,,,,,,,,
76,110,,,,,,,,
112,123,,,,,,,,
118,133,,,,,,,,
113,92,,,,,,,,
104,87,,,,,,,,
102,108,,,,,,,,
126,98,,,,,,,,
86,91,,,,,,,,
102,91,,,,,,,,
108,121,,,,,,,,
111,107,,,,,,,,
105,100,,,,,,,,
98,109,,,,,,,,
86,88,,,,,,,,
105,107,,,,,,,,
101,68,,,,,,,,
107,122,,,,,,,,
117,120,,,,,,,,
91,101,,,,,,,,
91,89,,,,,,,,
96,102,,,,,,,,
104,95,,,,,,,,
125,118,,,,,,,,
93,130,,,,,,,,
102,118,,,,,,,,
84,100,,,,,,,,
82,111,,,,,,,,
98,92,,,,,,,,
103,99,,,,,,,,
95,89,,,,,,,,
91,89,,,,,,,,
94,93,,,,,,,,
96,109,,,,,,,,
98,95,,,,,,,,
86,83,,,,,,,,
116,94,,,,,,,,
97,106,,,,,,,,
68,94,,,,,,,,
120,98,,,,,,,,
117,106,,,,,,,,
100,77,,,,,,,,
106,75,,,,,,,,
122,119,,,,,,,,
91,101,,,,,,,,
