Kansas City Royals (5), Cincinnati Reds (6)
Chicago White Sox (6), Pittsburgh Pirates (7)
Oakland Athletics (6), San Diego Padres (5)
Texas Rangers (1), San Francisco Giants (2)
Washington Nationals (4), Toronto Blue Jays (8)
Los Angeles Dodgers (6), LA Angels of Anaheim (1)
Baltimore Orioles (3), Atlanta Braves (5)
Chicago White Sox (6), Chicago Cubs (2)
Cleveland Indians (8), Cincinnati Reds (9)
Boston Red Sox (2), Florida Marlins (5)
Milwaukee Brewers (2), Minnesota Twins (8)
New York Mets (0), New York Yankees (2)
Arizona D'Backs (6), Oakland Athletics (4)
Detroit Tigers (7), Pittsburgh Pirates (6)
San Francisco Giants (5), San Diego Padres (6)
Colorado Rockies (2), Seattle Mariners (0)
Kansas City Royals (7), St. Louis Cardinals (5)
Houston Astros (1), Texas Rangers (3)
Philadelphia Phillies (1), Toronto Blue Jays (8)
Tampa Bay Devil Rays (11), Washington Nationals (1)
Los Angeles Dodgers (2), LA Angels of Anaheim (9)
Baltimore Orioles (7), Atlanta Braves (4)
Chicago White Sox (8), Chicago Cubs (6)
Cleveland Indians (12), Cincinnati Reds (7)
Boston Red Sox (11), Florida Marlins (5)
Milwaukee Brewers (7), Minnesota Twins (10)
New York Mets (8), New York Yankees (3)
Arizona D'Backs (7), Oakland Athletics (2)
Detroit Tigers (2), Pittsburgh Pirates (9)
San Francisco Giants (4), San Diego Padres (7)
San Francisco Giants (4), San Diego Padres (1)
Colorado Rockies (7), Seattle Mariners (8)
Kansas City Royals (8), St. Louis Cardinals (7)
Houston Astros (7), Texas Rangers (0)
Philadelphia Phillies (2), Toronto Blue Jays (5)
Tampa Bay Devil Rays (3), Washington Nationals (4)
Los Angeles Dodgers (0), LA Angels of Anaheim (4)
Baltimore Orioles (3), Atlanta Braves (10)
Chicago White Sox (11), Chicago Cubs (15)
Cleveland Indians (6), Cincinnati Reds (3)
Boston Red Sox (4), Florida Marlins (3)
Milwaukee Brewers (0), Minnesota Twins (8)
New York Mets (7), New York Yankees (16)
Arizona D'Backs (3), Oakland Athletics (1)
Detroit Tigers (9), Pittsburgh Pirates (8)
San Francisco Giants (6), San Diego Padres (2)
Colorado Rockies (4), Seattle Mariners (3)
Kansas City Royals (7), St. Louis Cardinals (9)
Houston Astros (9), Texas Rangers (5)
Philadelphia Phillies (11), Toronto Blue Jays (6)
Tampa Bay Devil Rays (2), Washington Nationals (6)
St. Louis Cardinals (3), Atlanta Braves (6)
Baltimore Orioles (8), Chicago White Sox (1)
New York Yankees (2), Cleveland Indians (5)
San Francisco Giants (9), Colorado Rockies (6)
Chicago Cubs (2), Houston Astros (7)
Minnesota Twins (6), Kansas City Royals (5)
Arizona D'Backs (4), Los Angeles Dodgers (10)
Cincinnati Reds (7), Milwaukee Brewers (8)
Pittsburgh Pirates (11), New York Mets (1)
Detroit Tigers (3), Oakland Athletics (5)
LA Angels of Anaheim (7), Seattle Mariners (1)
Boston Red Sox (0), Tampa Bay Devil Rays (3)
Toronto Blue Jays (1), Texas Rangers (6)
Florida Marlins (1), Washington Nationals (9)
St. Louis Cardinals (6), Atlanta Braves (3)
Baltimore Orioles (0), Chicago White Sox (13)
New York Yankees (1), Cleveland Indians (19)
San Francisco Giants (1), Colorado Rockies (6)
Chicago Cubs (2), Houston Astros (7)
Minnesota Twins (2), Kansas City Royals (7)
Arizona D'Backs (3), Los Angeles Dodgers (11)
Cincinnati Reds (2), Milwaukee Brewers (5)
Pittsburgh Pirates (6), New York Mets (7)
Detroit Tigers (1), Oakland Athletics (2)
San Diego Padres (5), Philadelphia Phillies (6)
LA Angels of Anaheim (14), Seattle Mariners (6)
Boston Red Sox (6), Tampa Bay Devil Rays (9)
Toronto Blue Jays (3), Texas Rangers (2)
Florida Marlins (4), Washington Nationals (6)
St. Louis Cardinals (4), Atlanta Braves (14)
Baltimore Orioles (2), Chicago White Sox (4)
New York Yankees (11), Cleveland Indians (3)
San Francisco Giants (3), Colorado Rockies (5)
Chicago Cubs (1), Houston Astros (0)
Minnesota Twins (3), Kansas City Royals (6)
Arizona D'Backs (4), Los Angeles Dodgers (5)
Cincinnati Reds (5), Milwaukee Brewers (6)
Pittsburgh Pirates (0), New York Mets (5)
Detroit Tigers (10), Oakland Athletics (4)
San Diego Padres (6), Philadelphia Phillies (3)
LA Angels of Anaheim (4), Seattle Mariners (0)
Boston Red Sox (2), Tampa Bay Devil Rays (5)
Toronto Blue Jays (3), Texas Rangers (9)
Florida Marlins (18), Washington Nationals (9)
Cincinnati Reds (7), Atlanta Braves (8)
Baltimore Orioles (8), Chicago White Sox (11)
New York Yankees (10), Cleveland Indians (4)
St. Louis Cardinals (2), Houston Astros (4)
Toronto Blue Jays (2), Kansas City Royals (6)
San Francisco Giants (5), Los Angeles Dodgers (4)
Chicago Cubs (0), Milwaukee Brewers (2)
Pittsburgh Pirates (5), New York Mets (7)
LA Angels of Anaheim (5), Oakland Athletics (7)
San Diego Padres (5), Philadelphia Phillies (3)
Boston Red Sox (12), Tampa Bay Devil Rays (5)
Florida Marlins (7), Washington Nationals (8)
Cincinnati Reds (10), Atlanta Braves (5)
Boston Red Sox (7), Chicago White Sox (2)
Baltimore Orioles (0), Cleveland Indians (9)
Arizona D'Backs (4), Colorado Rockies (3)
St. Louis Cardinals (8), Houston Astros (2)
Toronto Blue Jays (3), Kansas City Royals (13)
San Francisco Giants (7), Los Angeles Dodgers (9)
Chicago Cubs (7), Milwaukee Brewers (2)
Florida Marlins (7), New York Mets (3)
LA Angels of Anaheim (3), Oakland Athletics (0)
Pittsburgh Pirates (3), Philadelphia Phillies (2)
Detroit Tigers (6), Seattle Mariners (1)
New York Yankees (1), Tampa Bay Devil Rays (0)
Minnesota Twins (4), Texas Rangers (9)
San Diego Padres (3), Washington Nationals (2)
Cincinnati Reds (1), Atlanta Braves (4)
Boston Red Sox (9), Chicago White Sox (6)
Baltimore Orioles (7), Cleveland Indians (4)
Arizona D'Backs (8), Colorado Rockies (7)
St. Louis Cardinals (7), Houston Astros (6)
Toronto Blue Jays (7), Kansas City Royals (5)
San Francisco Giants (11), Los Angeles Dodgers (7)
Chicago Cubs (3), Milwaukee Brewers (1)
Florida Marlins (3), New York Mets (2)
Florida Marlins (3), New York Mets (17)
LA Angels of Anaheim (6), Oakland Athletics (4)
Pittsburgh Pirates (2), Philadelphia Phillies (6)
Detroit Tigers (2), Seattle Mariners (1)
New York Yankees (5), Tampa Bay Devil Rays (1)
Minnesota Twins (4), Texas Rangers (0)
San Diego Padres (5), Washington Nationals (2)
Cincinnati Reds (3), Atlanta Braves (8)
Boston Red Sox (5), Chicago White Sox (6)
Baltimore Orioles (5), Cleveland Indians (4)
Arizona D'Backs (8), Colorado Rockies (5)
St. Louis Cardinals (7), Houston Astros (5)
Toronto Blue Jays (11), Kansas City Royals (3)
San Francisco Giants (1), Los Angeles Dodgers (3)
Chicago Cubs (11), Milwaukee Brewers (4)
Florida Marlins (6), New York Mets (7)
LA Angels of Anaheim (4), Oakland Athletics (2)
Pittsburgh Pirates (3), Philadelphia Phillies (8)
Detroit Tigers (2), Seattle Mariners (3)
New York Yankees (5), Tampa Bay Devil Rays (6)
Minnesota Twins (2), Texas Rangers (5)
San Diego Padres (10), Washington Nationals (9)
Texas Rangers (15), Baltimore Orioles (1)
Oakland Athletics (5), Boston Red Sox (4)
Colorado Rockies (7), Cincinnati Reds (9)
Kansas City Royals (4), Detroit Tigers (6)
Houston Astros (5), Florida Marlins (1)
Cleveland Indians (6), Minnesota Twins (4)
Los Angeles Dodgers (2), St. Louis Cardinals (3)
Tampa Bay Devil Rays (0), LA Angels of Anaheim (4)
Milwaukee Brewers (3), Arizona D'Backs (4)
Texas Rangers (2), Baltimore Orioles (1)
Oakland Athletics (15), Boston Red Sox (3)
New York Mets (6), Chicago Cubs (3)
Colorado Rockies (1), Cincinnati Reds (3)
Kansas City Royals (9), Detroit Tigers (10)
Houston Astros (1), Florida Marlins (3)
Cleveland Indians (2), Minnesota Twins (3)
Chicago White Sox (5), New York Yankees (6)
Washington Nationals (4), Pittsburgh Pirates (7)
Atlanta Braves (15), San Diego Padres (12)
Philadelphia Phillies (3), San Francisco Giants (5)
Los Angeles Dodgers (0), St. Louis Cardinals (5)
Seattle Mariners (5), Toronto Blue Jays (3)
Tampa Bay Devil Rays (2), LA Angels of Anaheim (9)
Milwaukee Brewers (1), Arizona D'Backs (8)
Texas Rangers (1), Baltimore Orioles (8)
Oakland Athletics (0), Boston Red Sox (7)
New York Mets (2), Chicago Cubs (9)
Colorado Rockies (2), Cincinnati Reds (3)
Kansas City Royals (0), Detroit Tigers (6)
Houston Astros (12), Florida Marlins (0)
Cleveland Indians (2), Minnesota Twins (6)
Chicago White Sox (3), New York Yankees (14)
Washington Nationals (6), Pittsburgh Pirates (7)
Atlanta Braves (11), San Diego Padres (3)
Philadelphia Phillies (14), San Francisco Giants (6)
Los Angeles Dodgers (1), St. Louis Cardinals (2)
Seattle Mariners (6), Toronto Blue Jays (7)
Tampa Bay Devil Rays (5), LA Angels of Anaheim (7)
Milwaukee Brewers (10), Arizona D'Backs (5)
Texas Rangers (0), Baltimore Orioles (4)
Oakland Athletics (8), Boston Red Sox (1)
New York Mets (13), Chicago Cubs (7)
Colorado Rockies (4), Cincinnati Reds (6)
Kansas City Royals (9), Detroit Tigers (6)
Houston Astros (3), Florida Marlins (9)
Cleveland Indians (2), Minnesota Twins (5)
Chicago White Sox (4), New York Yankees (6)
Washington Nationals (8), Pittsburgh Pirates (4)
Atlanta Braves (10), San Diego Padres (5)
Philadelphia Phillies (6), San Francisco Giants (2)
Los Angeles Dodgers (3), St. Louis Cardinals (11)
Seattle Mariners (3), Toronto Blue Jays (4)
Cleveland Indians (5), LA Angels of Anaheim (10)
Los Angeles Dodgers (3), Arizona D'Backs (8)
Oakland Athletics (3), Baltimore Orioles (5)
Kansas City Royals (4), Boston Red Sox (5)
Washington Nationals (2), Florida Marlins (4)
Tampa Bay Devil Rays (3), Minnesota Twins (6)
Seattle Mariners (2), New York Yankees (4)
Colorado Rockies (1), Pittsburgh Pirates (3)
Philadelphia Phillies (6), San Diego Padres (8)
Milwaukee Brewers (10), San Francisco Giants (1)
Atlanta Braves (15), St. Louis Cardinals (3)
Texas Rangers (1), Toronto Blue Jays (10)
Cleveland Indians (5), LA Angels of Anaheim (7)
Los Angeles Dodgers (4), Arizona D'Backs (1)
Oakland Athletics (5), Baltimore Orioles (4)
Kansas City Royals (0), Boston Red Sox (1)
Houston Astros (2), Chicago Cubs (4)
New York Mets (8), Cincinnati Reds (3)
Chicago White Sox (7), Detroit Tigers (1)
Washington Nationals (7), Florida Marlins (6)
Tampa Bay Devil Rays (1), Minnesota Twins (8)
Seattle Mariners (4), New York Yankees (5)
Colorado Rockies (13), Pittsburgh Pirates (4)
Philadelphia Phillies (6), San Diego Padres (10)
Milwaukee Brewers (3), San Francisco Giants (4)
Atlanta Braves (14), St. Louis Cardinals (5)
Texas Rangers (5), Toronto Blue Jays (2)
Cleveland Indians (6), LA Angels of Anaheim (4)
Los Angeles Dodgers (0), Arizona D'Backs (8)
Oakland Athletics (5), Baltimore Orioles (1)
Kansas City Royals (0), Boston Red Sox (1)
Houston Astros (4), Chicago Cubs (2)
New York Mets (4), Cincinnati Reds (7)
Chicago White Sox (2), Detroit Tigers (5)
Washington Nationals (0), Florida Marlins (1)
Tampa Bay Devil Rays (2), Minnesota Twins (7)
Seattle Mariners (3), New York Yankees (2)
Colorado Rockies (5), Pittsburgh Pirates (6)
Philadelphia Phillies (5), San Diego Padres (4)
Milwaukee Brewers (6), San Francisco Giants (7)
Atlanta Braves (3), St. Louis Cardinals (8)
Texas Rangers (5), Toronto Blue Jays (4)
Los Angeles Dodgers (2), Arizona D'Backs (5)
Texas Rangers (4), Boston Red Sox (6)
Houston Astros (1), Chicago Cubs (4)
New York Mets (4), Cincinnati Reds (2)
Chicago White Sox (1), Detroit Tigers (2)
Pittsburgh Pirates (5), Florida Marlins (3)
LA Angels of Anaheim (4), Kansas City Royals (9)
Tampa Bay Devil Rays (4), Minnesota Twins (6)
San Diego Padres (3), San Francisco Giants (9)
New York Yankees (4), Toronto Blue Jays (5)
Colorado Rockies (2), Arizona D'Backs (6)
Texas Rangers (10), Chicago White Sox (3)
Milwaukee Brewers (5), Cincinnati Reds (6)
Minnesota Twins (14), Cleveland Indians (6)
Oakland Athletics (4), Detroit Tigers (7)
Pittsburgh Pirates (1), Florida Marlins (4)
LA Angels of Anaheim (3), Kansas City Royals (8)
St. Louis Cardinals (2), Los Angeles Dodgers (0)
Houston Astros (0), New York Mets (7)
Atlanta Braves (5), Philadelphia Phillies (6)
Boston Red Sox (9), Seattle Mariners (4)
San Diego Padres (2), San Francisco Giants (8)
Baltimore Orioles (7), Tampa Bay Devil Rays (14)
New York Yankees (3), Toronto Blue Jays (7)
Chicago Cubs (6), Washington Nationals (7)
Colorado Rockies (3), Arizona D'Backs (4)
Texas Rangers (3), Chicago White Sox (1)
Milwaukee Brewers (7), Cincinnati Reds (8)
Minnesota Twins (0), Cleveland Indians (11)
Oakland Athletics (9), Detroit Tigers (5)
Pittsburgh Pirates (0), Florida Marlins (5)
LA Angels of Anaheim (4), Kansas City Royals (3)
St. Louis Cardinals (6), Los Angeles Dodgers (1)
Houston Astros (3), New York Mets (4)
Boston Red Sox (2), Seattle Mariners (5)
San Diego Padres (3), San Francisco Giants (4)
Baltimore Orioles (12), Tampa Bay Devil Rays (13)
New York Yankees (5), Toronto Blue Jays (4)
Chicago Cubs (3), Washington Nationals (7)
Colorado Rockies (9), Arizona D'Backs (7)
Texas Rangers (0), Chicago White Sox (5)
Milwaukee Brewers (4), Cincinnati Reds (1)
Minnesota Twins (3), Cleveland Indians (1)
Oakland Athletics (4), Detroit Tigers (8)
Pittsburgh Pirates (4), Florida Marlins (5)
LA Angels of Anaheim (3), Kansas City Royals (1)
St. Louis Cardinals (6), Los Angeles Dodgers (1)
Houston Astros (8), New York Mets (4)
Atlanta Braves (5), Philadelphia Phillies (1)
Boston Red Sox (8), Seattle Mariners (9)
San Diego Padres (6), San Francisco Giants (5)
Baltimore Orioles (4), Tampa Bay Devil Rays (2)
New York Yankees (5), Toronto Blue Jays (13)
Chicago Cubs (1), Washington Nationals (7)
Minnesota Twins (7), Chicago White Sox (4)
Detroit Tigers (9), Cleveland Indians (7)
St. Louis Cardinals (0), Colorado Rockies (7)
San Diego Padres (7), Los Angeles Dodgers (6)
Pittsburgh Pirates (8), Milwaukee Brewers (12)
Chicago Cubs (8), New York Mets (7)
Boston Red Sox (7), Oakland Athletics (3)
Atlanta Braves (10), Philadelphia Phillies (8)
Toronto Blue Jays (3), Seattle Mariners (7)
LA Angels of Anaheim (8), Tampa Bay Devil Rays (4)
New York Yankees (6), Texas Rangers (2)
Florida Marlins (2), Atlanta Braves (1)
Minnesota Twins (4), Chicago White Sox (3)
Detroit Tigers (7), Cleveland Indians (12)
St. Louis Cardinals (1), Colorado Rockies (0)
Cincinnati Reds (2), Houston Astros (0)
Baltimore Orioles (5), Kansas City Royals (7)
San Diego Padres (7), Los Angeles Dodgers (3)
Pittsburgh Pirates (6), Milwaukee Brewers (1)
Chicago Cubs (8), New York Mets (6)
Boston Red Sox (13), Oakland Athletics (5)
Arizona D'Backs (6), Philadelphia Phillies (5)
Toronto Blue Jays (12), Seattle Mariners (3)
LA Angels of Anaheim (3), Tampa Bay Devil Rays (6)
New York Yankees (7), Texas Rangers (4)
San Francisco Giants (6), Washington Nationals (8)
Florida Marlins (5), Atlanta Braves (6)
Minnesota Twins (7), Chicago White Sox (4)
Detroit Tigers (4), Cleveland Indians (1)
St. Louis Cardinals (6), Colorado Rockies (1)
Cincinnati Reds (5), Houston Astros (8)
Baltimore Orioles (4), Kansas City Royals (3)
San Diego Padres (10), Los Angeles Dodgers (3)
Pittsburgh Pirates (8), Milwaukee Brewers (4)
Chicago Cubs (0), New York Mets (1)
Boston Red Sox (1), Oakland Athletics (5)
Arizona D'Backs (4), Philadelphia Phillies (6)
Toronto Blue Jays (4), Seattle Mariners (7)
LA Angels of Anaheim (15), Tampa Bay Devil Rays (6)
New York Yankees (8), Texas Rangers (7)
San Francisco Giants (3), Washington Nationals (4)
Florida Marlins (6), Atlanta Braves (1)
St. Louis Cardinals (4), Chicago Cubs (5)
San Diego Padres (8), Colorado Rockies (9)
Cincinnati Reds (8), Houston Astros (4)
Baltimore Orioles (6), Kansas City Royals (4)
Toronto Blue Jays (2), Oakland Athletics (5)
Arizona D'Backs (2), Philadelphia Phillies (5)
San Francisco Giants (5), Washington Nationals (6)
New York Mets (6), Atlanta Braves (4)
Chicago White Sox (6), Baltimore Orioles (4)
LA Angels of Anaheim (8), Boston Red Sox (3)
St. Louis Cardinals (5), Chicago Cubs (6)
Seattle Mariners (0), Cleveland Indians (1)
San Diego Padres (1), Colorado Rockies (3)
Arizona D'Backs (8), Houston Astros (7)
Washington Nationals (1), Los Angeles Dodgers (13)
Cincinnati Reds (4), Milwaukee Brewers (3)
Detroit Tigers (3), Minnesota Twins (2)
Tampa Bay Devil Rays (0), New York Yankees (6)
Toronto Blue Jays (4), Oakland Athletics (3)
Florida Marlins (4), Philadelphia Phillies (1)
San Francisco Giants (0), Pittsburgh Pirates (3)
Kansas City Royals (11), Texas Rangers (3)
New York Mets (11), Atlanta Braves (3)
Chicago White Sox (13), Baltimore Orioles (11)
LA Angels of Anaheim (6), Boston Red Sox (7)
St. Louis Cardinals (2), Chicago Cubs (4)
Seattle Mariners (3), Cleveland Indians (1)
San Diego Padres (4), Colorado Rockies (2)
Arizona D'Backs (1), Houston Astros (4)
Washington Nationals (5), Los Angeles Dodgers (7)
Cincinnati Reds (3), Milwaukee Brewers (6)
Detroit Tigers (8), Minnesota Twins (6)
Tampa Bay Devil Rays (19), New York Yankees (6)
Toronto Blue Jays (4), Oakland Athletics (7)
Florida Marlins (3), Philadelphia Phillies (12)
San Francisco Giants (3), Pittsburgh Pirates (4)
Kansas City Royals (5), Texas Rangers (3)
New York Mets (10), Atlanta Braves (6)
Chicago White Sox (7), Baltimore Orioles (8)
LA Angels of Anaheim (10), Boston Red Sox (4)
St. Louis Cardinals (3), Chicago Cubs (6)
Seattle Mariners (7), Cleveland Indians (3)
San Diego Padres (1), Colorado Rockies (3)
Arizona D'Backs (7), Houston Astros (6)
Washington Nationals (3), Los Angeles Dodgers (4)
Cincinnati Reds (3), Milwaukee Brewers (4)
Detroit Tigers (4), Minnesota Twins (6)
Tampa Bay Devil Rays (2), New York Yankees (4)
Toronto Blue Jays (5), Oakland Athletics (6)
Florida Marlins (5), Philadelphia Phillies (11)
Florida Marlins (2), Philadelphia Phillies (9)
San Francisco Giants (1), Pittsburgh Pirates (2)
Kansas City Royals (2), Texas Rangers (15)
Oakland Athletics (3), LA Angels of Anaheim (1)
Seattle Mariners (10), Baltimore Orioles (5)
Cleveland Indians (8), Boston Red Sox (9)
Arizona D'Backs (15), Chicago Cubs (4)
Milwaukee Brewers (2), Colorado Rockies (4)
Chicago White Sox (8), Kansas City Royals (4)
Texas Rangers (2), Minnesota Twins (15)
Florida Marlins (15), Philadelphia Phillies (2)
Washington Nationals (10), San Francisco Giants (7)
Detroit Tigers (3), Tampa Bay Devil Rays (7)
Oakland Athletics (2), LA Angels of Anaheim (3)
Seattle Mariners (0), Baltimore Orioles (2)
Cleveland Indians (6), Boston Red Sox (3)
Arizona D'Backs (3), Chicago Cubs (9)
Los Angeles Dodgers (10), Cincinnati Reds (4)
Milwaukee Brewers (1), Colorado Rockies (0)
New York Mets (5), Florida Marlins (6)
Chicago White Sox (7), Kansas City Royals (5)
Texas Rangers (9), Minnesota Twins (0)
Toronto Blue Jays (1), New York Yankees (5)
Atlanta Braves (4), Pittsburgh Pirates (2)
Houston Astros (1), San Diego Padres (0)
Washington Nationals (4), San Francisco Giants (1)
Philadelphia Phillies (5), St. Louis Cardinals (3)
Detroit Tigers (10), Tampa Bay Devil Rays (4)
Oakland Athletics (3), LA Angels of Anaheim (2)
Seattle Mariners (2), Baltimore Orioles (1)
Cleveland Indians (5), Boston Red Sox (6)
Los Angeles Dodgers (5), Cincinnati Reds (3)
Milwaukee Brewers (2), Colorado Rockies (8)
New York Mets (6), Florida Marlins (5)
Chicago White Sox (3), Kansas City Royals (7)
Texas Rangers (10), Minnesota Twins (2)
Toronto Blue Jays (2), New York Yankees (7)
Atlanta Braves (3), Pittsburgh Pirates (2)
Houston Astros (7), San Diego Padres (1)
Washington Nationals (6), San Francisco Giants (8)
Philadelphia Phillies (16), St. Louis Cardinals (8)
Detroit Tigers (8), Tampa Bay Devil Rays (3)
Texas Rangers (7), LA Angels of Anaheim (6)
Cleveland Indians (7), Boston Red Sox (6)
Arizona D'Backs (10), Chicago Cubs (2)
Arizona D'Backs (3), Chicago Cubs (7)
Los Angeles Dodgers (3), Cincinnati Reds (0)
New York Mets (1), Florida Marlins (4)
Minnesota Twins (8), Kansas City Royals (2)
Toronto Blue Jays (1), New York Yankees (8)
Atlanta Braves (2), Pittsburgh Pirates (3)
Houston Astros (2), San Diego Padres (5)
Philadelphia Phillies (8), St. Louis Cardinals (1)
Detroit Tigers (1), Tampa Bay Devil Rays (2)
Texas Rangers (7), LA Angels of Anaheim (3)
Houston Astros (8), Arizona D'Backs (7)
New York Yankees (5), Baltimore Orioles (4)
Pittsburgh Pirates (6), Chicago Cubs (0)
Atlanta Braves (4), Cincinnati Reds (5)
Cleveland Indians (6), Detroit Tigers (7)
Los Angeles Dodgers (6), Florida Marlins (2)
Minnesota Twins (8), Kansas City Royals (5)
Philadelphia Phillies (5), New York Mets (3)
Washington Nationals (6), San Diego Padres (2)
Oakland Athletics (5), Seattle Mariners (2)
Colorado Rockies (5), San Francisco Giants (2)
Milwaukee Brewers (4), St. Louis Cardinals (3)
Boston Red Sox (3), Tampa Bay Devil Rays (2)
Chicago White Sox (6), Toronto Blue Jays (4)
Texas Rangers (3), LA Angels of Anaheim (10)
Houston Astros (9), Arizona D'Backs (3)
New York Yankees (0), Baltimore Orioles (5)
Pittsburgh Pirates (5), Chicago Cubs (7)
Atlanta Braves (6), Cincinnati Reds (8)
Cleveland Indians (3), Detroit Tigers (4)
Los Angeles Dodgers (10), Florida Marlins (2)
Minnesota Twins (14), Kansas City Royals (3)
Philadelphia Phillies (3), New York Mets (4)
Washington Nationals (3), San Diego Padres (6)
Oakland Athletics (5), Seattle Mariners (2)
Colorado Rockies (2), San Francisco Giants (1)
Milwaukee Brewers (3), St. Louis Cardinals (4)
Boston Red Sox (5), Tampa Bay Devil Rays (8)
Chicago White Sox (7), Toronto Blue Jays (1)
Texas Rangers (1), LA Angels of Anaheim (9)
Houston Astros (3), Arizona D'Backs (4)
New York Yankees (6), Baltimore Orioles (1)
Pittsburgh Pirates (1), Chicago Cubs (6)
Atlanta Braves (6), Cincinnati Reds (4)
Cleveland Indians (0), Detroit Tigers (1)
Los Angeles Dodgers (7), Florida Marlins (3)
Minnesota Twins (11), Kansas City Royals (5)
Philadelphia Phillies (1), New York Mets (8)
Washington Nationals (2), San Diego Padres (3)
Oakland Athletics (7), Seattle Mariners (6)
Colorado Rockies (2), San Francisco Giants (6)
Milwaukee Brewers (1), St. Louis Cardinals (7)
Boston Red Sox (6), Tampa Bay Devil Rays (7)
Chicago White Sox (3), Toronto Blue Jays (7)
San Francisco Giants (8), Arizona D'Backs (4)
Philadelphia Phillies (9), Atlanta Braves (6)
LA Angels of Anaheim (6), Chicago White Sox (3)
St. Louis Cardinals (13), Cincinnati Reds (1)
Minnesota Twins (3), Detroit Tigers (9)
Colorado Rockies (2), Los Angeles Dodgers (7)
Texas Rangers (4), Oakland Athletics (7)
Tampa Bay Devil Rays (4), Seattle Mariners (5)
Baltimore Orioles (1), Toronto Blue Jays (8)
San Francisco Giants (1), Arizona D'Backs (5)
Philadelphia Phillies (1), Atlanta Braves (3)
New York Yankees (5), Chicago White Sox (6)
St. Louis Cardinals (3), Cincinnati Reds (10)
LA Angels of Anaheim (5), Cleveland Indians (4)
Minnesota Twins (4), Detroit Tigers (2)
Pittsburgh Pirates (1), Houston Astros (3)
Boston Red Sox (4), Kansas City Royals (6)
Colorado Rockies (2), Los Angeles Dodgers (4)
Chicago Cubs (6), Milwaukee Brewers (3)
San Diego Padres (2), New York Mets (3)
Texas Rangers (6), Oakland Athletics (7)
Tampa Bay Devil Rays (1), Seattle Mariners (5)
Baltimore Orioles (8), Toronto Blue Jays (4)
Florida Marlins (4), Washington Nationals (2)
San Francisco Giants (3), Arizona D'Backs (5)
Philadelphia Phillies (9), Atlanta Braves (3)
New York Yankees (7), Chicago White Sox (6)
St. Louis Cardinals (7), Cincinnati Reds (8)
LA Angels of Anaheim (0), Cleveland Indians (4)
Minnesota Twins (4), Detroit Tigers (3)
Pittsburgh Pirates (1), Houston Astros (14)
Boston Red Sox (4), Kansas City Royals (5)
Colorado Rockies (3), Los Angeles Dodgers (1)
Chicago Cubs (3), Milwaukee Brewers (6)
San Diego Padres (3), New York Mets (4)
Texas Rangers (14), Oakland Athletics (0)
Tampa Bay Devil Rays (0), Seattle Mariners (2)
Baltimore Orioles (3), Toronto Blue Jays (4)
Florida Marlins (2), Washington Nationals (5)
New York Yankees (4), Chicago White Sox (5)
St. Louis Cardinals (6), Cincinnati Reds (1)
LA Angels of Anaheim (2), Cleveland Indians (14)
Pittsburgh Pirates (2), Houston Astros (5)
Boston Red Sox (4), Kansas City Royals (5)
Colorado Rockies (3), Los Angeles Dodgers (4)
Chicago Cubs (6), Milwaukee Brewers (8)
Toronto Blue Jays (5), Minnesota Twins (0)
San Diego Padres (3), New York Mets (7)
Seattle Mariners (2), Texas Rangers (8)
Florida Marlins (9), Washington Nationals (6)
Florida Marlins (4), Arizona D'Backs (1)
Milwaukee Brewers (1), Atlanta Braves (2)
Baltimore Orioles (2), Boston Red Sox (9)
Detroit Tigers (0), Chicago White Sox (5)
Kansas City Royals (3), Cleveland Indians (4)
Chicago Cubs (2), Colorado Rockies (10)
San Diego Padres (2), Houston Astros (4)
San Francisco Giants (2), Los Angeles Dodgers (3)
Toronto Blue Jays (7), Minnesota Twins (1)
LA Angels of Anaheim (7), New York Yankees (4)
Tampa Bay Devil Rays (2), Oakland Athletics (5)
Cincinnati Reds (5), Philadelphia Phillies (6)
St. Louis Cardinals (1), Pittsburgh Pirates (7)
Seattle Mariners (7), Texas Rangers (14)
New York Mets (1), Washington Nationals (2)
Florida Marlins (3), Arizona D'Backs (6)
Milwaukee Brewers (8), Atlanta Braves (5)
Baltimore Orioles (7), Boston Red Sox (8)
Detroit Tigers (3), Chicago White Sox (4)
Kansas City Royals (4), Cleveland Indians (5)
Kansas City Royals (5), Cleveland Indians (6)
Chicago Cubs (4), Colorado Rockies (8)
San Diego Padres (6), Houston Astros (3)
San Francisco Giants (5), Los Angeles Dodgers (6)
Toronto Blue Jays (4), Minnesota Twins (0)
LA Angels of Anaheim (2), New York Yankees (5)
Tampa Bay Devil Rays (3), Oakland Athletics (6)
Cincinnati Reds (9), Philadelphia Phillies (7)
St. Louis Cardinals (2), Pittsburgh Pirates (3)
Seattle Mariners (4), Texas Rangers (5)
New York Mets (6), Washington Nationals (4)
Florida Marlins (6), Arizona D'Backs (5)
Milwaukee Brewers (4), Atlanta Braves (7)
Baltimore Orioles (9), Boston Red Sox (11)
Detroit Tigers (3), Chicago White Sox (7)
Kansas City Royals (0), Cleveland Indians (13)
Chicago Cubs (8), Colorado Rockies (7)
San Diego Padres (7), Houston Astros (2)
San Francisco Giants (0), Los Angeles Dodgers (1)
Toronto Blue Jays (0), Minnesota Twins (5)
LA Angels of Anaheim (5), New York Yankees (3)
Tampa Bay Devil Rays (1), Oakland Athletics (3)
